target,horizon,issue_time,model,n_train,n_test,n_train_users,n_test_users,positive_rate_test,auroc,macro_f1,balanced_accuracy,accuracy
sedentary_duration,next_week,afternoon,fingerprint_42d_only,12082,6941,636,636,0.4921481054603083,0.8966743069742721,0.8157662012553201,0.8156381733021076,0.81602074629016
sedentary_duration,next_week,afternoon,today_partial_only,12082,6941,636,636,0.4921481054603083,0.7454964539007092,0.6780269152462576,0.6836025296061919,0.6817461460884598
sedentary_duration,next_week,afternoon,history_plus_fingerprint,12082,6941,636,636,0.4921481054603083,0.9001603634128921,0.819932369620942,0.8197969089972927,0.8201988186140325
sedentary_duration,next_week,afternoon,history_fingerprint_plus_today,12082,6941,636,636,0.4921481054603083,0.9010221402826915,0.82087714744159,0.8207355041772552,0.8212073188301398
sedentary_duration,next_week,evening,calendar_only,12082,6941,636,636,0.4921481054603083,0.5992396648230272,0.33795395308839327,0.5004406464364609,0.4927243912980839
sedentary_duration,next_week,evening,recent_history_only,12082,6941,636,636,0.4921481054603083,0.8918536050625342,0.8122168744347402,0.8121991628880363,0.8122748883446189
sedentary_duration,next_week,evening,fingerprint_42d_only,12082,6941,636,636,0.4921481054603083,0.8966743069742721,0.8157662012553201,0.8156381733021076,0.81602074629016
sedentary_duration,next_week,evening,today_partial_only,12082,6941,636,636,0.4921481054603083,0.7810760791934492,0.7085673895912693,0.7120346886574651,0.7105604379772367
sedentary_duration,next_week,evening,history_plus_fingerprint,12082,6941,636,636,0.4921481054603083,0.9001603634128921,0.819932369620942,0.8197969089972927,0.8201988186140325
sedentary_duration,next_week,evening,history_fingerprint_plus_today,12082,6941,636,636,0.4921481054603083,0.90174348497683,0.820204733888023,0.8200670187851911,0.8204869615329203
sleep_duration,tomorrow,morning,calendar_only,11895,6871,620,620,0.4951244360355116,0.5449827810578587,0.44914925238349596,0.5175899531061121,0.5141900742250036
sleep_duration,tomorrow,morning,recent_history_only,11895,6871,620,620,0.4951244360355116,0.6985409444091101,0.6321110993669529,0.6357426887919184,0.6348420899432397
sleep_duration,tomorrow,morning,fingerprint_42d_only,11895,6871,620,620,0.4951244360355116,0.7088842996565363,0.648131225992854,0.6502207169946832,0.6495415514481153
sleep_duration,tomorrow,morning,today_partial_only,11895,6871,620,620,0.4951244360355116,0.5449827810578587,0.44914925238349596,0.5175899531061121,0.5141900742250036
sleep_duration,tomorrow,morning,history_plus_fingerprint,11895,6871,620,620,0.4951244360355116,0.7100616038350256,0.6486904036421087,0.650630409358509,0.6499781691165769
sleep_duration,tomorrow,morning,history_fingerprint_plus_today,11895,6871,620,620,0.4951244360355116,0.7100616038350256,0.6486904036421087,0.650630409358509,0.6499781691165769
sleep_duration,tomorrow,afternoon,calendar_only,11895,6871,620,620,0.4951244360355116,0.5449827810578587,0.44914925238349596,0.5175899531061121,0.5141900742250036
sleep_duration,tomorrow,afternoon,recent_history_only,11895,6871,620,620,0.4951244360355116,0.6985409444091101,0.6321110993669529,0.6357426887919184,0.6348420899432397
sleep_duration,tomorrow,afternoon,fingerprint_42d_only,11895,6871,620,620,0.4951244360355116,0.7088842996565363,0.648131225992854,0.6502207169946832,0.6495415514481153
sleep_duration,tomorrow,afternoon,today_partial_only,11895,6871,620,620,0.4951244360355116,0.5449827810578587,0.44914925238349596,0.5175899531061121,0.5141900742250036
sleep_duration,tomorrow,afternoon,history_plus_fingerprint,11895,6871,620,620,0.4951244360355116,0.7100616038350256,0.6486904036421087,0.650630409358509,0.6499781691165769
sleep_duration,tomorrow,afternoon,history_fingerprint_plus_today,11895,6871,620,620,0.4951244360355116,0.7100616038350256,0.6486904036421087,0.650630409358509,0.6499781691165769
sleep_duration,tomorrow,evening,calendar_only,11895,6871,620,620,0.4951244360355116,0.5449827810578587,0.44914925238349596,0.5175899531061121,0.5141900742250036
sleep_duration,tomorrow,evening,recent_history_only,11895,6871,620,620,0.4951244360355116,0.6985409444091101,0.6321110993669529,0.6357426887919184,0.6348420899432397
sleep_duration,tomorrow,evening,fingerprint_42d_only,11895,6871,620,620,0.4951244360355116,0.7088842996565363,0.648131225992854,0.6502207169946832,0.6495415514481153
sleep_duration,tomorrow,evening,today_partial_only,11895,6871,620,620,0.4951244360355116,0.5449827810578587,0.44914925238349596,0.5175899531061121,0.5141900742250036
sleep_duration,tomorrow,evening,history_plus_fingerprint,11895,6871,620,620,0.4951244360355116,0.7100616038350256,0.6486904036421087,0.650630409358509,0.6499781691165769
sleep_duration,tomorrow,evening,history_fingerprint_plus_today,11895,6871,620,620,0.4951244360355116,0.7100616038350256,0.6486904036421087,0.650630409358509,0.6499781691165769
sleep_duration,next_week,morning,calendar_only,11258,6531,605,605,0.4922676466084826,0.5291576540154996,0.33836608039629557,0.5001594606104152,0.49257387842596845
sleep_duration,next_week,morning,recent_history_only,11258,6531,605,605,0.4922676466084826,0.7987426061866967,0.7194757995617787,0.7223439959328164,0.7210228142704027
sleep_duration,next_week,morning,fingerprint_42d_only,11258,6531,605,605,0.4922676466084826,0.8183242284451465,0.7397108269926966,0.7409835811851488,0.7401623028632675
sleep_duration,next_week,morning,today_partial_only,11258,6531,605,605,0.4922676466084826,0.5291576540154996,0.33836608039629557,0.5001594606104152,0.49257387842596845
sleep_duration,next_week,morning,history_plus_fingerprint,11258,6531,605,605,0.4922676466084826,0.8180505658975663,0.7404810462624694,0.7417469754074218,0.740927882406982
sleep_duration,next_week,morning,history_fingerprint_plus_today,11258,6531,605,605,0.4922676466084826,0.8180505658975663,0.7404810462624694,0.7417469754074218,0.740927882406982
sleep_duration,next_week,afternoon,calendar_only,11258,6531,605,605,0.4922676466084826,0.5291576540154996,0.33836608039629557,0.5001594606104152,0.49257387842596845
sleep_duration,next_week,afternoon,recent_history_only,11258,6531,605,605,0.4922676466084826,0.7987426061866967,0.7194757995617787,0.7223439959328164,0.7210228142704027
sleep_duration,next_week,afternoon,fingerprint_42d_only,11258,6531,605,605,0.4922676466084826,0.8183242284451465,0.7397108269926966,0.7409835811851488,0.7401623028632675
sleep_duration,next_week,afternoon,today_partial_only,11258,6531,605,605,0.4922676466084826,0.5291576540154996,0.33836608039629557,0.5001594606104152,0.49257387842596845
sleep_duration,next_week,afternoon,history_plus_fingerprint,11258,6531,605,605,0.4922676466084826,0.8180505658975663,0.7404810462624694,0.7417469754074218,0.740927882406982
sleep_duration,next_week,afternoon,history_fingerprint_plus_today,11258,6531,605,605,0.4922676466084826,0.8180505658975663,0.7404810462624694,0.7417469754074218,0.740927882406982
sleep_duration,next_week,evening,calendar_only,11258,6531,605,605,0.4922676466084826,0.5291576540154996,0.33836608039629557,0.5001594606104152,0.49257387842596845
sleep_duration,next_week,evening,recent_history_only,11258,6531,605,605,0.4922676466084826,0.7987426061866967,0.7194757995617787,0.7223439959328164,0.7210228142704027
sleep_duration,next_week,evening,fingerprint_42d_only,11258,6531,605,605,0.4922676466084826,0.8183242284451465,0.7397108269926966,0.7409835811851488,0.7401623028632675
sleep_duration,next_week,evening,today_partial_only,11258,6531,605,605,0.4922676466084826,0.5291576540154996,0.33836608039629557,0.5001594606104152,0.49257387842596845
sleep_duration,next_week,evening,history_plus_fingerprint,11258,6531,605,605,0.4922676466084826,0.8180505658975663,0.7404810462624694,0.7417469754074218,0.740927882406982
sleep_duration,next_week,evening,history_fingerprint_plus_today,11258,6531,605,605,0.4922676466084826,0.8180505658975663,0.7404810462624694,0.7417469754074218,0.740927882406982
sleep_in_bed,tomorrow,morning,calendar_only,11895,6871,620,620,0.4968709067093582,0.5411823712837218,0.46972086919638545,0.5182496938282174,0.5163731625673119
sleep_in_bed,tomorrow,morning,recent_history_only,11895,6871,620,620,0.4968709067093582,0.6908572030396372,0.6267246888385385,0.6298572520135657,0.6293115994760587
sleep_in_bed,tomorrow,morning,fingerprint_42d_only,11895,6871,620,620,0.4968709067093582,0.7021467102992172,0.6461362738224234,0.6475834840256027,0.6472129238829865
sleep_in_bed,tomorrow,morning,today_partial_only,11895,6871,620,620,0.4968709067093582,0.5411823712837218,0.46972086919638545,0.5182496938282174,0.5163731625673119
sleep_in_bed,tomorrow,morning,history_plus_fingerprint,11895,6871,620,620,0.4968709067093582,0.7033656781558825,0.6441863050133534,0.6456995976512172,0.6453209139863193
sleep_in_bed,tomorrow,morning,history_fingerprint_plus_today,11895,6871,620,620,0.4968709067093582,0.7033656781558825,0.6441863050133534,0.6456995976512172,0.6453209139863193
sleep_in_bed,tomorrow,afternoon,calendar_only,11895,6871,620,620,0.4968709067093582,0.5411823712837218,0.46972086919638545,0.5182496938282174,0.5163731625673119
sleep_in_bed,tomorrow,afternoon,recent_history_only,11895,6871,620,620,0.4968709067093582,0.6908572030396372,0.6267246888385385,0.6298572520135657,0.6293115994760587
sleep_in_bed,tomorrow,afternoon,fingerprint_42d_only,11895,6871,620,620,0.4968709067093582,0.7021467102992172,0.6461362738224234,0.6475834840256027,0.6472129238829865
sleep_in_bed,tomorrow,afternoon,today_partial_only,11895,6871,620,620,0.4968709067093582,0.5411823712837218,0.46972086919638545,0.5182496938282174,0.5163731625673119
sleep_in_bed,tomorrow,afternoon,history_plus_fingerprint,11895,6871,620,620,0.4968709067093582,0.7033656781558825,0.6441863050133534,0.6456995976512172,0.6453209139863193
sleep_in_bed,tomorrow,afternoon,history_fingerprint_plus_today,11895,6871,620,620,0.4968709067093582,0.7033656781558825,0.6441863050133534,0.6456995976512172,0.6453209139863193
sleep_in_bed,tomorrow,evening,calendar_only,11895,6871,620,620,0.4968709067093582,0.5411823712837218,0.46972086919638545,0.5182496938282174,0.5163731625673119
sleep_in_bed,tomorrow,evening,recent_history_only,11895,6871,620,620,0.4968709067093582,0.6908572030396372,0.6267246888385385,0.6298572520135657,0.6293115994760587
sleep_in_bed,tomorrow,evening,fingerprint_42d_only,11895,6871,620,620,0.4968709067093582,0.7021467102992172,0.6461362738224234,0.6475834840256027,0.6472129238829865
sleep_in_bed,tomorrow,evening,today_partial_only,11895,6871,620,620,0.4968709067093582,0.5411823712837218,0.46972086919638545,0.5182496938282174,0.5163731625673119
sleep_in_bed,tomorrow,evening,history_plus_fingerprint,11895,6871,620,620,0.4968709067093582,0.7033656781558825,0.6441863050133534,0.6456995976512172,0.6453209139863193
sleep_in_bed,tomorrow,evening,history_fingerprint_plus_today,11895,6871,620,620,0.4968709067093582,0.7033656781558825,0.6441863050133534,0.6456995976512172,0.6453209139863193
sleep_in_bed,next_week,morning,calendar_only,11258,6531,605,605,0.49732047159699894,0.5139185444047482,0.34033682358734246,0.49994912401399055,0.49732047159699894
sleep_in_bed,next_week,morning,recent_history_only,11258,6531,605,605,0.49732047159699894,0.781672153458104,0.7105548958464674,0.7118610632621551,0.7115296279283417
sleep_in_bed,next_week,morning,fingerprint_42d_only,11258,6531,605,605,0.49732047159699894,0.8022900570786362,0.7334956882545367,0.7336937541357254,0.733578318787322
sleep_in_bed,next_week,morning,today_partial_only,11258,6531,605,605,0.49732047159699894,0.5139185444047482,0.34033682358734246,0.49994912401399055,0.49732047159699894
sleep_in_bed,next_week,morning,history_plus_fingerprint,11258,6531,605,605,0.49732047159699894,0.8021881644356883,0.7324100459712722,0.7326292972155408,0.7325065074261216
sleep_in_bed,next_week,morning,history_fingerprint_plus_today,11258,6531,605,605,0.49732047159699894,0.8021881644356883,0.7324100459712722,0.7326292972155408,0.7325065074261216
sleep_in_bed,next_week,afternoon,calendar_only,11258,6531,605,605,0.49732047159699894,0.5139185444047482,0.34033682358734246,0.49994912401399055,0.49732047159699894
sleep_in_bed,next_week,afternoon,recent_history_only,11258,6531,605,605,0.49732047159699894,0.781672153458104,0.7105548958464674,0.7118610632621551,0.7115296279283417
sleep_in_bed,next_week,afternoon,fingerprint_42d_only,11258,6531,605,605,0.49732047159699894,0.8022900570786362,0.7334956882545367,0.7336937541357254,0.733578318787322
sleep_in_bed,next_week,afternoon,today_partial_only,11258,6531,605,605,0.49732047159699894,0.5139185444047482,0.34033682358734246,0.49994912401399055,0.49732047159699894
sleep_in_bed,next_week,afternoon,history_plus_fingerprint,11258,6531,605,605,0.49732047159699894,0.8021881644356883,0.7324100459712722,0.7326292972155408,0.7325065074261216
sleep_in_bed,next_week,afternoon,history_fingerprint_plus_today,11258,6531,605,605,0.49732047159699894,0.8021881644356883,0.7324100459712722,0.7326292972155408,0.7325065074261216
sleep_in_bed,next_week,evening,calendar_only,11258,6531,605,605,0.49732047159699894,0.5139185444047482,0.34033682358734246,0.49994912401399055,0.49732047159699894
sleep_in_bed,next_week,evening,recent_history_only,11258,6531,605,605,0.49732047159699894,0.781672153458104,0.7105548958464674,0.7118610632621551,0.7115296279283417
sleep_in_bed,next_week,evening,fingerprint_42d_only,11258,6531,605,605,0.49732047159699894,0.8022900570786362,0.7334956882545367,0.7336937541357254,0.733578318787322
sleep_in_bed,next_week,evening,today_partial_only,11258,6531,605,605,0.49732047159699894,0.5139185444047482,0.34033682358734246,0.49994912401399055,0.49732047159699894
sleep_in_bed,next_week,evening,history_plus_fingerprint,11258,6531,605,605,0.49732047159699894,0.8021881644356883,0.7324100459712722,0.7326292972155408,0.7325065074261216
sleep_in_bed,next_week,evening,history_fingerprint_plus_today,11258,6531,605,605,0.49732047159699894,0.8021881644356883,0.7324100459712722,0.7326292972155408,0.7325065074261216
sleep_efficiency,tomorrow,morning,calendar_only,11743,6792,619,619,0.4287396937573616,0.5468674326639855,0.31409678033878213,0.5033101563385068,0.43359835100117783
sleep_efficiency,tomorrow,morning,recent_history_only,11743,6792,619,619,0.4287396937573616,0.7695948421745781,0.6925597497088278,0.6994877223292172,0.6936101295641932
sleep_efficiency,tomorrow,morning,fingerprint_42d_only,11743,6792,619,619,0.4287396937573616,0.7813697497734224,0.6932697332420739,0.7016731335674635,0.693904593639576
sleep_efficiency,tomorrow,morning,today_partial_only,11743,6792,619,619,0.4287396937573616,0.5468674326639855,0.31409678033878213,0.5033101563385068,0.43359835100117783
sleep_efficiency,tomorrow,morning,history_plus_fingerprint,11743,6792,619,619,0.4287396937573616,0.7818824699784752,0.7007052026761618,0.7073896142517276,0.7018551236749117
sleep_efficiency,tomorrow,morning,history_fingerprint_plus_today,11743,6792,619,619,0.4287396937573616,0.7818824699784752,0.7007052026761618,0.7073896142517276,0.7018551236749117
sleep_efficiency,tomorrow,afternoon,calendar_only,11743,6792,619,619,0.4287396937573616,0.5468674326639855,0.31409678033878213,0.5033101563385068,0.43359835100117783
sleep_efficiency,tomorrow,afternoon,recent_history_only,11743,6792,619,619,0.4287396937573616,0.7695948421745781,0.6925597497088278,0.6994877223292172,0.6936101295641932
sleep_efficiency,tomorrow,afternoon,fingerprint_42d_only,11743,6792,619,619,0.4287396937573616,0.7813697497734224,0.6932697332420739,0.7016731335674635,0.693904593639576
sleep_efficiency,tomorrow,afternoon,today_partial_only,11743,6792,619,619,0.4287396937573616,0.5468674326639855,0.31409678033878213,0.5033101563385068,0.43359835100117783
sleep_efficiency,tomorrow,afternoon,history_plus_fingerprint,11743,6792,619,619,0.4287396937573616,0.7818824699784752,0.7007052026761618,0.7073896142517276,0.7018551236749117
sleep_efficiency,tomorrow,afternoon,history_fingerprint_plus_today,11743,6792,619,619,0.4287396937573616,0.7818824699784752,0.7007052026761618,0.7073896142517276,0.7018551236749117
sleep_efficiency,tomorrow,evening,calendar_only,11743,6792,619,619,0.4287396937573616,0.5468674326639855,0.31409678033878213,0.5033101563385068,0.43359835100117783
sleep_efficiency,tomorrow,evening,recent_history_only,11743,6792,619,619,0.4287396937573616,0.7695948421745781,0.6925597497088278,0.6994877223292172,0.6936101295641932
sleep_efficiency,tomorrow,evening,fingerprint_42d_only,11743,6792,619,619,0.4287396937573616,0.7813697497734224,0.6932697332420739,0.7016731335674635,0.693904593639576
sleep_efficiency,tomorrow,evening,today_partial_only,11743,6792,619,619,0.4287396937573616,0.5468674326639855,0.31409678033878213,0.5033101563385068,0.43359835100117783
sleep_efficiency,tomorrow,evening,history_plus_fingerprint,11743,6792,619,619,0.4287396937573616,0.7818824699784752,0.7007052026761618,0.7073896142517276,0.7018551236749117
sleep_efficiency,tomorrow,evening,history_fingerprint_plus_today,11743,6792,619,619,0.4287396937573616,0.7818824699784752,0.7007052026761618,0.7073896142517276,0.7018551236749117
sleep_efficiency,next_week,morning,calendar_only,11166,6493,605,605,0.5059294624980748,0.5843681796270359,0.3553968049485121,0.5067677552693609,0.5125519790543662
sleep_efficiency,next_week,morning,recent_history_only,11166,6493,605,605,0.5059294624980748,0.8821686745844672,0.7980843984202506,0.798042944389407,0.7983982750654551
sleep_efficiency,next_week,morning,fingerprint_42d_only,11166,6493,605,605,0.5059294624980748,0.900364243500837,0.8037437869720747,0.8037610501903536,0.8042507315570615
sleep_efficiency,next_week,morning,today_partial_only,11166,6493,605,605,0.5059294624980748,0.5843681796270359,0.3553968049485121,0.5067677552693609,0.5125519790543662
sleep_efficiency,next_week,morning,history_plus_fingerprint,11166,6493,605,605,0.5059294624980748,0.9013149204614035,0.8094254156753056,0.8093866361493527,0.8097951640227937
sleep_efficiency,next_week,morning,history_fingerprint_plus_today,11166,6493,605,605,0.5059294624980748,0.9013149204614035,0.8094254156753056,0.8093866361493527,0.8097951640227937
sleep_efficiency,next_week,afternoon,calendar_only,11166,6493,605,605,0.5059294624980748,0.5843681796270359,0.3553968049485121,0.5067677552693609,0.5125519790543662
sleep_efficiency,next_week,afternoon,recent_history_only,11166,6493,605,605,0.5059294624980748,0.8821686745844672,0.7980843984202506,0.798042944389407,0.7983982750654551
sleep_efficiency,next_week,afternoon,fingerprint_42d_only,11166,6493,605,605,0.5059294624980748,0.900364243500837,0.8037437869720747,0.8037610501903536,0.8042507315570615
sleep_efficiency,next_week,afternoon,today_partial_only,11166,6493,605,605,0.5059294624980748,0.5843681796270359,0.3553968049485121,0.5067677552693609,0.5125519790543662
sleep_efficiency,next_week,afternoon,history_plus_fingerprint,11166,6493,605,605,0.5059294624980748,0.9013149204614035,0.8094254156753056,0.8093866361493527,0.8097951640227937
sleep_efficiency,next_week,afternoon,history_fingerprint_plus_today,11166,6493,605,605,0.5059294624980748,0.9013149204614035,0.8094254156753056,0.8093866361493527,0.8097951640227937
sleep_efficiency,next_week,evening,calendar_only,11166,6493,605,605,0.5059294624980748,0.5843681796270359,0.3553968049485121,0.5067677552693609,0.5125519790543662
sleep_efficiency,next_week,evening,recent_history_only,11166,6493,605,605,0.5059294624980748,0.8821686745844672,0.7980843984202506,0.798042944389407,0.7983982750654551
sleep_efficiency,next_week,evening,fingerprint_42d_only,11166,6493,605,605,0.5059294624980748,0.900364243500837,0.8037437869720747,0.8037610501903536,0.8042507315570615
sleep_efficiency,next_week,evening,today_partial_only,11166,6493,605,605,0.5059294624980748,0.5843681796270359,0.3553968049485121,0.5067677552693609,0.5125519790543662
sleep_efficiency,next_week,evening,history_plus_fingerprint,11166,6493,605,605,0.5059294624980748,0.9013149204614035,0.8094254156753056,0.8093866361493527,0.8097951640227937
sleep_efficiency,next_week,evening,history_fingerprint_plus_today,11166,6493,605,605,0.5059294624980748,0.9013149204614035,0.8094254156753056,0.8093866361493527,0.8097951640227937
location_home_time,tomorrow,morning,calendar_only,14592,8271,629,629,0.44746705356063354,0.5220720108173496,0.4498444603602085,0.5177010826218238,0.485310119695321
location_home_time,tomorrow,morning,recent_history_only,14592,8271,629,629,0.44746705356063354,0.7953983103508012,0.7072340730770286,0.7107486473878666,0.7078950550114859
location_home_time,tomorrow,morning,fingerprint_42d_only,14592,8271,629,629,0.44746705356063354,0.7848100667097484,0.7075172764623776,0.7090235532770433,0.7092250030226092
location_home_time,tomorrow,morning,today_partial_only,14592,8271,629,629,0.44746705356063354,0.5220720108173496,0.4498444603602085,0.5177010826218238,0.485310119695321
location_home_time,tomorrow,morning,history_plus_fingerprint,14592,8271,629,629,0.44746705356063354,0.8074411256760103,0.7202921490805758,0.722694203530065,0.721436343852013
location_home_time,tomorrow,morning,history_fingerprint_plus_today,14592,8271,629,629,0.44746705356063354,0.8074411256760103,0.7202921490805758,0.722694203530065,0.721436343852013
location_home_time,tomorrow,afternoon,calendar_only,14592,8271,629,629,0.44746705356063354,0.5220720108173496,0.4498444603602085,0.5177010826218238,0.485310119695321
location_home_time,tomorrow,afternoon,recent_history_only,14592,8271,629,629,0.44746705356063354,0.7953983103508012,0.7072340730770286,0.7107486473878666,0.7078950550114859
location_home_time,tomorrow,afternoon,fingerprint_42d_only,14592,8271,629,629,0.44746705356063354,0.7848100667097484,0.7075172764623776,0.7090235532770433,0.7092250030226092
location_home_time,tomorrow,afternoon,today_partial_only,14592,8271,629,629,0.44746705356063354,0.5220720108173496,0.4498444603602085,0.5177010826218238,0.485310119695321
location_home_time,tomorrow,afternoon,history_plus_fingerprint,14592,8271,629,629,0.44746705356063354,0.8074411256760103,0.7202921490805758,0.722694203530065,0.721436343852013
location_home_time,tomorrow,afternoon,history_fingerprint_plus_today,14592,8271,629,629,0.44746705356063354,0.8074411256760103,0.7202921490805758,0.722694203530065,0.721436343852013
location_home_time,tomorrow,evening,calendar_only,14592,8271,629,629,0.44746705356063354,0.5220720108173496,0.4498444603602085,0.5177010826218238,0.485310119695321
location_home_time,tomorrow,evening,recent_history_only,14592,8271,629,629,0.44746705356063354,0.7953983103508012,0.7072340730770286,0.7107486473878666,0.7078950550114859
location_home_time,tomorrow,evening,fingerprint_42d_only,14592,8271,629,629,0.44746705356063354,0.7848100667097484,0.7075172764623776,0.7090235532770433,0.7092250030226092
location_home_time,tomorrow,evening,today_partial_only,14592,8271,629,629,0.44746705356063354,0.5220720108173496,0.4498444603602085,0.5177010826218238,0.485310119695321
location_home_time,tomorrow,evening,history_plus_fingerprint,14592,8271,629,629,0.44746705356063354,0.8074411256760103,0.7202921490805758,0.722694203530065,0.721436343852013
location_home_time,tomorrow,evening,history_fingerprint_plus_today,14592,8271,629,629,0.44746705356063354,0.8074411256760103,0.7202921490805758,0.722694203530065,0.721436343852013
location_home_time,next_week,morning,calendar_only,13455,7690,629,629,0.44291287386215866,0.48690130779264146,0.40713574390158397,0.5007239928658878,0.4600780234070221
location_home_time,next_week,morning,recent_history_only,13455,7690,629,629,0.44291287386215866,0.8230004323122868,0.7433087518886397,0.7454614063280431,0.7449934980494148
location_home_time,next_week,morning,fingerprint_42d_only,13455,7690,629,629,0.44291287386215866,0.8413023263719268,0.7565076570387865,0.7559878815491747,0.7602080624187256
location_home_time,next_week,morning,today_partial_only,13455,7690,629,629,0.44291287386215866,0.48690130779264146,0.40713574390158397,0.5007239928658878,0.4600780234070221
location_home_time,next_week,morning,history_plus_fingerprint,13455,7690,629,629,0.44291287386215866,0.8430907203358933,0.7602725957913437,0.7608156885772512,0.7629388816644993
location_home_time,next_week,morning,history_fingerprint_plus_today,13455,7690,629,629,0.44291287386215866,0.8430907203358933,0.7602725957913437,0.7608156885772512,0.7629388816644993
location_home_time,next_week,afternoon,calendar_only,13455,7690,629,629,0.44291287386215866,0.48690130779264146,0.40713574390158397,0.5007239928658878,0.4600780234070221
location_home_time,next_week,afternoon,recent_history_only,13455,7690,629,629,0.44291287386215866,0.8230004323122868,0.7433087518886397,0.7454614063280431,0.7449934980494148
location_home_time,next_week,afternoon,fingerprint_42d_only,13455,7690,629,629,0.44291287386215866,0.8413023263719268,0.7565076570387865,0.7559878815491747,0.7602080624187256
location_home_time,next_week,afternoon,today_partial_only,13455,7690,629,629,0.44291287386215866,0.48690130779264146,0.40713574390158397,0.5007239928658878,0.4600780234070221
location_home_time,next_week,afternoon,history_plus_fingerprint,13455,7690,629,629,0.44291287386215866,0.8430907203358933,0.7602725957913437,0.7608156885772512,0.7629388816644993
location_home_time,next_week,afternoon,history_fingerprint_plus_today,13455,7690,629,629,0.44291287386215866,0.8430907203358933,0.7602725957913437,0.7608156885772512,0.7629388816644993
location_home_time,next_week,evening,calendar_only,13455,7690,629,629,0.44291287386215866,0.48690130779264146,0.40713574390158397,0.5007239928658878,0.4600780234070221
location_home_time,next_week,evening,recent_history_only,13455,7690,629,629,0.44291287386215866,0.8230004323122868,0.7433087518886397,0.7454614063280431,0.7449934980494148
location_home_time,next_week,evening,fingerprint_42d_only,13455,7690,629,629,0.44291287386215866,0.8413023263719268,0.7565076570387865,0.7559878815491747,0.7602080624187256
location_home_time,next_week,evening,today_partial_only,13455,7690,629,629,0.44291287386215866,0.48690130779264146,0.40713574390158397,0.5007239928658878,0.4600780234070221
location_home_time,next_week,evening,history_plus_fingerprint,13455,7690,629,629,0.44291287386215866,0.8430907203358933,0.7602725957913437,0.7608156885772512,0.7629388816644993
location_home_time,next_week,evening,history_fingerprint_plus_today,13455,7690,629,629,0.44291287386215866,0.8430907203358933,0.7602725957913437,0.7608156885772512,0.7629388816644993
location_distance,tomorrow,morning,calendar_only,14592,8271,629,629,0.523274090194656,0.524795221931001,0.5140330468819387,0.5192501112198177,0.5155362108572119
location_distance,tomorrow,morning,recent_history_only,14592,8271,629,629,0.523274090194656,0.626912652713365,0.5793612957395455,0.5906700812361737,0.5843307943416758
location_distance,tomorrow,morning,fingerprint_42d_only,14592,8271,629,629,0.523274090194656,0.6985575820975707,0.6342222138676321,0.6410094130171955,0.6361987667754806
location_distance,tomorrow,morning,today_partial_only,14592,8271,629,629,0.523274090194656,0.524795221931001,0.5140330468819387,0.5192501112198177,0.5155362108572119
location_distance,tomorrow,morning,history_plus_fingerprint,14592,8271,629,629,0.523274090194656,0.6993848161157867,0.6353853715376035,0.6418095452621295,0.6371660016926611
location_distance,tomorrow,morning,history_fingerprint_plus_today,14592,8271,629,629,0.523274090194656,0.6993848161157867,0.6353853715376035,0.6418095452621295,0.6371660016926611
location_distance,tomorrow,afternoon,calendar_only,14592,8271,629,629,0.523274090194656,0.524795221931001,0.5140330468819387,0.5192501112198177,0.5155362108572119
location_distance,tomorrow,afternoon,recent_history_only,14592,8271,629,629,0.523274090194656,0.626912652713365,0.5793612957395455,0.5906700812361737,0.5843307943416758
location_distance,tomorrow,afternoon,fingerprint_42d_only,14592,8271,629,629,0.523274090194656,0.6985575820975707,0.6342222138676321,0.6410094130171955,0.6361987667754806
location_distance,tomorrow,afternoon,today_partial_only,14592,8271,629,629,0.523274090194656,0.524795221931001,0.5140330468819387,0.5192501112198177,0.5155362108572119
location_distance,tomorrow,afternoon,history_plus_fingerprint,14592,8271,629,629,0.523274090194656,0.6993848161157867,0.6353853715376035,0.6418095452621295,0.6371660016926611
location_distance,tomorrow,afternoon,history_fingerprint_plus_today,14592,8271,629,629,0.523274090194656,0.6993848161157867,0.6353853715376035,0.6418095452621295,0.6371660016926611
location_distance,tomorrow,evening,calendar_only,14592,8271,629,629,0.523274090194656,0.524795221931001,0.5140330468819387,0.5192501112198177,0.5155362108572119
location_distance,tomorrow,evening,recent_history_only,14592,8271,629,629,0.523274090194656,0.626912652713365,0.5793612957395455,0.5906700812361737,0.5843307943416758
location_distance,tomorrow,evening,fingerprint_42d_only,14592,8271,629,629,0.523274090194656,0.6985575820975707,0.6342222138676321,0.6410094130171955,0.6361987667754806
location_distance,tomorrow,evening,today_partial_only,14592,8271,629,629,0.523274090194656,0.524795221931001,0.5140330468819387,0.5192501112198177,0.5155362108572119
location_distance,tomorrow,evening,history_plus_fingerprint,14592,8271,629,629,0.523274090194656,0.6993848161157867,0.6353853715376035,0.6418095452621295,0.6371660016926611
location_distance,tomorrow,evening,history_fingerprint_plus_today,14592,8271,629,629,0.523274090194656,0.6993848161157867,0.6353853715376035,0.6418095452621295,0.6371660016926611
location_distance,next_week,morning,calendar_only,13455,7690,629,629,0.5544863459037711,0.48839546033039477,0.4842249219127518,0.4961859097575214,0.48530559167750326
location_distance,next_week,morning,recent_history_only,13455,7690,629,629,0.5544863459037711,0.7391913345578289,0.6384395659250758,0.6599954656423838,0.6417425227568271
